"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8","Trait Index  9","Trait Index 10","Trait Index 11","Trait Index 12","Trait Index 13","Trait Index 14","Trait Index 15","Trait Index 16","Trait Index 17","Trait Index 18","Trait Index 19","Trait Index 20","Trait Index 21","Trait Index 22","Trait Index 23","Trait Index 24","Trait Index 25","Trait Index 26","Trait Index 27","Trait Index 28","Trait Index 29","Trait Index 30","Trait Index 31","Trait Index 32","Trait Index 33","Trait Index 34","Trait Index 35"
    1,     17,      22082,      14523,       7559,   1.012332,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,        687,          0,        677,          0,       1466,          0,       1590,          0,          0,          0,          0,       1081,       1741,       1277,       1142,       2255,       4664,       2946,       2556
    1,     18,      22241,      14542,       7699,   1.007200,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,        676,          0,        646,          0,       1562,          0,       1556,          0,          0,          0,          0,       1030,       1800,       1327,       1165,       2345,       4551,       2997,       2586
    1,     19,      24174,      14672,       9502,   1.086912,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,        813,          0,        768,          0,       1830,          0,       1872,          0,          0,          0,          0,       1389,       1600,       1507,       1158,       3274,       3975,       3332,       2656
    1,     20,      24453,      14689,       9764,   1.011541,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,        717,          0,        775,          0,       1690,          0,       1701,          0,          0,          0,          0,       1350,       1700,       1639,       1179,       3103,       4153,       3672,       2774
    1,     21,      24573,      14775,       9798,   1.004907,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,        722,          0,        736,          0,       1660,          0,       1674,          0,          0,          0,          0,       1298,       1736,       1744,       1187,       2972,       4282,       3784,       2778
    1,     22,      24162,      14828,       9334,   0.983274,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,        691,          0,        717,          0,       1631,          0,       1621,          0,          0,          0,          0,       1185,       1820,       1673,       1204,       2724,       4415,       3752,       2729
    1,     23,      23125,      14858,       8267,   0.957081,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,        655,          0,        646,          0,       1487,          0,       1447,          0,          0,          0,          0,        988,       1951,       1544,       1180,       2152,       4853,       3583,       2639
    1,     24,      23754,      14901,       8853,   1.027200,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,        703,          0,        754,          0,       1679,          0,       1647,          0,          0,          0,          0,       1145,       1877,       1561,       1116,       2616,       4577,       3531,       2548
    1,     25,      23092,      14952,       8140,   0.972131,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,        666,          0,        624,          0,       1500,          0,       1499,          0,          0,          0,          0,        996,       2013,       1504,       1169,       2276,       4849,       3364,       2632
    1,     26,      22850,      14934,       7916,   0.989520,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,        681,          0,        653,          0,       1546,          0,       1569,          0,          0,          0,          0,        981,       2048,       1428,       1088,       2254,       4817,       3253,       2532
    1,     27,      23608,      14939,       8669,   1.033173,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,        737,          0,        713,          0,       1715,          0,       1705,          0,          0,          0,          0,       1172,       1923,       1425,       1090,       2751,       4444,       3321,       2612
    1,     28,      22913,      14995,       7918,   0.970561,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,        677,          0,        673,          0,       1534,          0,       1448,          0,          0,          0,          0,       1053,       2034,       1398,       1112,       2228,       4867,       3239,       2650
    1,     29,      21673,      14989,       6684,   0.945882,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,        582,          0,        591,          0,       1369,          0,       1335,          0,          0,          0,          0,        798,       2197,       1252,       1131,       1646,       5281,       2988,       2503
    1,     30,      21331,      14977,       6354,   0.984220,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,        593,          0,        615,          0,       1361,          0,       1380,          0,          0,          0,          0,        750,       2211,       1222,       1098,       1650,       5316,       2732,       2403
