"Run","Time Step","Population Size","Group Members","Floaters","Lambda","Trait Index  0","Trait Index  1","Trait Index  2","Trait Index  3","Trait Index  4","Trait Index  5","Trait Index  6","Trait Index  7","Trait Index  8","Trait Index  9","Trait Index 10","Trait Index 11","Trait Index 12","Trait Index 13","Trait Index 14","Trait Index 15","Trait Index 16","Trait Index 17","Trait Index 18","Trait Index 19","Trait Index 20","Trait Index 21","Trait Index 22","Trait Index 23","Trait Index 24","Trait Index 25","Trait Index 26","Trait Index 27","Trait Index 28","Trait Index 29","Trait Index 30","Trait Index 31","Trait Index 32","Trait Index 33","Trait Index 34","Trait Index 35"
    2,     11,       7672,       6648,       1024,   1.014815,          0,          0,          0,          0,          0,        105,          0,         83,          0,       1102,          0,       1074,          0,          0,          0,          0,          0,         39,          0,         53,          0,        628,          0,        608,          0,          0,          0,          0,          4,         91,          7,        110,         63,       1978,        386,       1341
    2,     12,       8025,       6836,       1189,   1.046011,          0,          0,          0,          0,          0,         93,          0,        104,          0,       1135,          0,       1111,          0,          0,          0,          0,          0,         74,          0,         52,          0,        823,          0,        786,          0,          0,          0,          0,          1,         83,          2,         98,        133,       1840,        405,       1285
    2,     13,       7825,       6630,       1195,   0.975078,          0,          0,          0,          0,          0,         69,          0,         77,          0,       1081,          0,       1029,          0,          0,          0,          0,          0,         63,          0,         65,          0,        830,          0,        785,          0,          0,          0,          0,          0,         86,          1,         82,        170,       1781,        379,       1327
    2,     14,       7680,       6558,       1122,   0.981470,          0,          0,          0,          0,          0,         67,          0,         77,          0,        890,          0,        949,          0,          0,          0,          0,          0,         46,          0,         41,          0,        799,          0,        765,          0,          0,          0,          0,          1,         96,          4,        110,        115,       1959,        361,       1400
    2,     15,       7733,       6649,       1084,   1.006901,          0,          0,          0,          0,          0,         81,          0,         77,          0,       1042,          0,       1053,          0,          0,          0,          0,          0,         43,          1,         51,          0,        608,          0,        683,          0,          0,          0,          0,          0,         77,          3,         87,         67,       2077,        394,       1389
    2,     16,       7749,       6696,       1053,   1.002069,          0,          0,          0,          0,          0,         78,          0,         57,          0,       1023,          0,        990,          0,          0,          0,          0,          0,         50,          0,         54,          0,        782,          0,        778,          0,          0,          0,          0,          0,         90,          4,         84,        116,       1911,        381,       1351
    2,     17,       7639,       6626,       1013,   0.985805,          0,          0,          0,          0,          0,         50,          0,         57,          0,        955,          0,        938,          0,          0,          0,          0,          0,         53,          0,         36,          0,        754,          0,        721,          0,          0,          0,          0,          0,         85,          4,         85,         56,       2071,        361,       1413
    2,     18,       7799,       6737,       1062,   1.020945,          0,          0,          0,          0,          0,         70,          0,         59,          0,       1142,          0,       1067,          0,          0,          0,          0,          0,         31,          0,         34,          0,        709,          0,        675,          0,          0,          0,          0,          2,         76,          7,         61,         54,       2083,        375,       1354
    2,     19,       7698,       6631,       1067,   0.987050,          0,          0,          0,          0,          0,         56,          0,         58,          0,        981,          0,        956,          0,          0,          0,          0,          0,         54,          0,         38,          0,        846,          0,        758,          0,          0,          0,          0,          0,         79,          5,         66,         99,       1987,        369,       1346
    2,     20,       7694,       6699,        995,   0.999480,          0,          0,          0,          0,          0,         57,          0,         79,          0,        961,          0,        928,          0,          0,          0,          0,          0,         31,          0,         37,          0,        747,          0,        709,          0,          0,          0,          0,          0,         92,          7,         66,         55,       2175,        355,       1395
    2,     21,       8327,       7183,       1144,   1.082272,          0,          0,          0,          0,          0,         74,          0,         77,          0,       1266,          0,       1218,          0,          0,          0,          0,          0,         40,          0,         46,          0,        707,          0,        695,          0,          0,          0,          0,          0,         75,          5,         65,         60,       2209,        380,       1410
    2,     22,       8525,       7182,       1343,   1.023778,          0,          0,          0,          0,          0,         66,          0,         72,          0,       1178,          0,       1173,          0,          0,          0,          0,          0,         46,          0,         45,          0,        935,          0,        881,          0,          0,          0,          0,          0,         68,          8,         71,        188,       2028,        411,       1355
    2,     23,       8298,       6979,       1319,   0.973372,          0,          0,          0,          0,          0,         43,          0,         62,          0,       1127,          0,       1130,          0,          0,          0,          0,          0,         41,          0,         37,          0,        837,          0,        838,          0,          0,          0,          0,          1,         66,          6,         68,        162,       2065,        414,       1401
    2,     24,       8729,       7295,       1434,   1.051940,          0,          0,          0,          0,          0,         69,          0,         56,          0,       1247,          0,       1238,          0,          0,          0,          0,          0,         33,          0,         44,          0,        825,          0,        848,          0,          0,          0,          0,          0,         67,          4,         72,        160,       2109,        453,       1504
    2,     25,       8431,       7020,       1411,   0.965861,          0,          0,          0,          0,          0,         49,          0,         57,          0,       1158,          0,       1103,          0,          0,          0,          0,          0,         40,          0,         24,          0,        870,          0,        872,          0,          0,          0,          0,          0,         56,          3,         64,        213,       2019,        474,       1429
    2,     26,       8691,       7309,       1382,   1.030839,          0,          0,          0,          0,          0,         56,          0,         41,          0,       1269,          0,       1199,          0,          0,          0,          0,          0,         33,          0,         38,          0,        864,          0,        800,          0,          0,          0,          0,          0,         64,          2,         46,        119,       2167,        502,       1491
    2,     27,       8283,       6970,       1313,   0.953055,          0,          0,          0,          0,          0,         35,          0,         42,          0,       1010,          0,        987,          0,          0,          0,          0,          0,         32,          0,         31,          0,        910,          0,        882,          0,          0,          0,          0,          0,         64,          2,         48,        150,       2150,        450,       1490
    2,     28,       8415,       7246,       1169,   1.015936,          0,          0,          0,          0,          0,         48,          0,         60,          0,       1131,          0,       1080,          0,          0,          0,          0,          0,         24,          0,         25,          0,        761,          0,        740,          0,          0,          0,          0,          1,         58,          4,         48,         53,       2405,        447,       1530
    2,     29,       8358,       7162,       1196,   0.993226,          0,          0,          0,          0,          0,         43,          0,         36,          0,       1237,          0,       1044,          0,          0,          0,          0,          0,         30,          0,         36,          0,        782,          0,        774,          0,          0,          0,          0,          1,         47,          3,         51,         77,       2287,        436,       1474
    2,     30,       8322,       7076,       1246,   0.995693,          0,          0,          0,          0,          0,         46,          0,         55,          0,       1172,          0,       1168,          0,          0,          0,          0,          0,         26,          0,         24,          0,        832,          0,        748,          0,          0,          0,          0,          0,         46,          2,         53,        130,       2191,        411,       1418
